Assignment,Organization Name
34fe77,"Apple, Inc."
6ce5c9,"Apple, Inc."
74b7e6,Zegna-Daidong Limited
3ca161,"HUAWEI TECHNOLOGIES CO.,LTD"
a083b4,HeNet B.V.
3c8b7f,"Cisco Systems, Inc"
c0f87f,"Cisco Systems, Inc"
5c8e8b,"Shenzhen Linghai Electronics Co.,Ltd"
10aea5,Duskrise inc.
ecda59,"New H3C Technologies Co., Ltd"
98b785,"Shenzhen 10Gtek Transceivers Co., Limited"
485aea,"Fiberhome Telecommunication Technologies Co.,LTD"
848102,"Fiberhome Telecommunication Technologies Co.,LTD"
5400000,"Fiberhome Telecommunication Technologies Co.,LTD"
4c53fd,Amazon Technologies Inc.
587db6,Northern Data AG
9075bc,"Nokia Shanghai Bell Co., Ltd."
78eb46,"HUAWEI TECHNOLOGIES CO.,LTD"
c416c8,"HUAWEI TECHNOLOGIES CO.,LTD"
e4dccc,"HUAWEI TECHNOLOGIES CO.,LTD"
782184,Espressif Inc.
88a4c2,"LCFC(Hefei) Electronics Technology Co., Ltd"
341343,GE Lighting
b8f255,"Universal Electronics, Inc."
ac8b6a,China Mobile IOT Company Limited
b89ea6,SPBEC-MINING CO.LTD
e07e5f,Renesas Electronics (Penang) Sdn. Bhd.
b08b92,zte corporation
08c8c2,GN Audio A/S
185880,Arcadyan Corporation
3083d2,"Motorola Mobility LLC, a Lenovo Company"
94944a,Particle Industries Inc.
2ca327,Oraimo Technology Limited
ac50de,CLOUD NETWORK TECHNOLOGY SINGAPORE PTE. LTD.
00ddb6,"New H3C Technologies Co., Ltd"
56,DR. B. STRUCK
1466b7,Advanced Design Technology Pty Ltd
47975,"Honor Device Co., Ltd."
9c0567,"Honor Device Co., Ltd."
38a91c,"New H3C Technologies Co., Ltd"
f4700c,IEEE Registration Authority
241281,"China Mobile Group Device Co.,Ltd."
38beab,AltoBeam (China) Inc.
70fd88,"Nanjing Jiahao Technology Co., Ltd."
98192c,Edgecore Networks Corporation
80004,CROMEMCO INCORPORATED
fc777b,Hitron Technologies. Inc
4873cb,Tiinlab Corporation
789faa,"Huawei Device Co., Ltd."
e8a72f,Microsoft Corporation
d405de,eero inc.
00a0d5,Sierra Wireless
24ce33,Amazon Technologies Inc.
0cddef,Nokia Corporation
5c9666,Sony Interactive Entertainment Inc.
88231f,Fibocom Wireless Inc.
a4de26,"Sumitomo Electric Industries, Ltd"
307bc9,SHENZHEN BILIAN ELECTRONIC CO.，LTD
cc934a,Sierra Wireless
fc0fe7,Microchip Technology Inc.
c85ccc,"Beijing Xiaomi Mobile Software Co., Ltd"
50c0f0,"Artek Microelectronics Co.,Ltd."
b4ae2b,Microsoft
7c726e,Ericsson AB
d4eede,"Sichuan Tianyi Comheart Telecom Co.,LTD"
c08b05,"HUAWEI TECHNOLOGIES CO.,LTD"
549f06,"Nokia Shanghai Bell Co., Ltd."
68a878,GeoWAN Pty Ltd
409b21,Nokia
94b34f,Ruckus Wireless
14172a,"Fiberhome Telecommunication Technologies Co.,LTD"
005fbf,Toshiba Corp.
38384b,"vivo Mobile Communication Co., Ltd."
46865,"Apple, Inc."
dc5392,"Apple, Inc."
1cb3c9,"Apple, Inc."
fcaa81,"Apple, Inc."
609316,"Apple, Inc."
646d2f,"Apple, Inc."
c0f9d2,arkona technologies GmbH
140a29,Tiinlab Corporation
301a30,Mako Networks Ltd
c48ba3,Cisco Meraki
b01c0c,"SHENZHEN CHUANGWEI-RGB ELECTRONICS CO.,LTD"
68403c,"Fiberhome Telecommunication Technologies Co.,LTD"
903e7f,"Fiberhome Telecommunication Technologies Co.,LTD"
14c0a1,"UCloud Technology Co., Ltd."
c03653,eero inc.
940230,Logitech
68e478,"Qingdao Haier Technology Co.,Ltd"
e09d13,"Samsung Electronics Co.,Ltd"
dc0e96,Palo Alto Networks
30c6f7,Espressif Inc.
9460d5,"Aruba, a Hewlett Packard Enterprise Company"
00df1d,"Cisco Systems, Inc"
a00f37,"Cisco Systems, Inc"
4c445b,Intel Corporate
c8ca79,Ciena Corporation
787264,IEEE Registration Authority
1097bd,Espressif Inc.
387a0e,Intel Corporate
42084,zte corporation
b45f84,zte corporation
bc6ee2,Intel Corporate
9cc2c4,"Inspur Electronic Information Industry Co.,Ltd."
80205,"HUAWEI TECHNOLOGIES CO.,LTD"
9035ea,Silicon Laboratories
fca84a,Sentinum GmbH
6c3c7c,CANON INC.
1c5ee6,"SHENZHEN TWOWING TECHNOLOGIES CO.,LTD."
346f24,AzureWave Technology Inc.
dc9166,"Huawei Device Co., Ltd."
ac80d6,Hexatronic AB
dce55b,"Google, Inc."
4cb9ea,iRobot Corporation
78670e,Wistron Neweb Corporation
643216,"Weidu Technology (Beijing) Co., Ltd."
701135,"Livesecu co., Ltd"
c06b55,"Motorola Mobility LLC, a Lenovo Company"
dc84e9,"Shenzhen Qihoo Intelligent Technology Co.,Ltd"
304f00,"GUANGDONG OPPO MOBILE TELECOMMUNICATIONS CORP.,LTD"
b894e7,Xiaomi Communications Co Ltd
34b98d,Xiaomi Communications Co Ltd
1c9ecc,Technicolor CH USA Inc.
1ced6f,AVM Audiovisuelles Marketing und Computersysteme GmbH
2032c6,"Apple, Inc."
bcce25,"Nintendo Co.,Ltd"
d81f12,Tuya Smart Inc.
204b22,Sunnovo International Limited
c81cfe,Zebra Technologies Inc.
34800000,Texas Instruments
ac4d16,Texas Instruments
b010a0,Texas Instruments
f0704f,"Samsung Electronics Co.,Ltd"
ac6c90,"Samsung Electronics Co.,Ltd"
90b622,"Samsung Electronics Co.,Ltd"
0c02bd,"Samsung Electronics Co.,Ltd"
2cd1da,"Keysight Technologies, Inc."
c4fcef,"SambaNova Systems, Inc."
c4d7fd,"Bouffalo Lab (Nanjing) Co., Ltd."
a41a3a,"TP-LINK TECHNOLOGIES CO.,LTD."
6c71d2,"HUAWEI TECHNOLOGIES CO.,LTD"
f800a1,"HUAWEI TECHNOLOGIES CO.,LTD"
d876ae,"HUAWEI TECHNOLOGIES CO.,LTD"
0c8408,"HUAWEI TECHNOLOGIES CO.,LTD"
a09f7a,D-Link Middle East FZCO
b4ac8c,Bern University of Applied Sciences
b06a41,"Google, Inc."
5c5230,"Apple, Inc."
645a36,"Apple, Inc."
58bf25,Espressif Inc.
80d2e5,"Nintendo Co.,Ltd"
605375,"HUAWEI TECHNOLOGIES CO.,LTD"
78dd33,"HUAWEI TECHNOLOGIES CO.,LTD"
b42046,eero inc.
e86e44,zte corporation
00e7e3,zte corporation
9c54c2,"New H3C Technologies Co., Ltd"
78e9cf,TELLESCOM INDUSTRIA E COMERCIO EM TELECOMUNICACAO 
000d67,Ericsson
28d244,"LCFC(HeFei) Electronics Technology co., ltd"
9009d0,Synology Incorporated
a0d05b,"Samsung Electronics Co.,Ltd"
04d442,"GUANGDONG GENIUS TECHNOLOGY CO., LTD."
1c05b7,"Chongqing Trantor Technology Co., Ltd."
546f71,uAvionix Corporation
54ef33,SHENZHEN BILIAN ELECTRONIC CO.，LTD
5c75c6,"China Mobile Group Device Co.,Ltd."
24d7eb,Espressif Inc.
fc1d2a,"vivo Mobile Communication Co., Ltd."
507b9d,"LCFC(HeFei) Electronics Technology co., ltd"
4448b9,MitraStar Technology Corp.
141973,"Beijing Yunyi Times Technology Co.,Ltd"
a031db,"HUAWEI TECHNOLOGIES CO.,LTD"
88d199,"Vencer Co., Ltd."
08e7e5,"Huawei Device Co., Ltd."
487397,"New H3C Technologies Co., Ltd"
a0445c,"HUAWEI TECHNOLOGIES CO.,LTD"
646d4e,"HUAWEI TECHNOLOGIES CO.,LTD"
085c1b,"HUAWEI TECHNOLOGIES CO.,LTD"
509a88,"HUAWEI TECHNOLOGIES CO.,LTD"
b83bcc,Xiaomi Communications Co Ltd
d09cae,"vivo Mobile Communication Co., Ltd."
cce236,Hangzhou Yaguan Technology Co. LTD
204181,ESYSE GmbH Embedded Systems Engineering
dcbb96,Full Solution Telecom
9cd57d,"Cisco Systems, Inc"
000fe5,MERCURY SECURITY CORPORATION
74765b,"Quectel Wireless Solutions Co.,Ltd."
941f3a,Ambiq
70700,dnt Innovation GmbH
f8ce72,Wistron Corporation
cc9da2,Eltex Enterprise Ltd.
b437d8,D-Link (Shanghai) Limited Corp.
000a02,"ANNSO CO., LTD."
506f0c,Sagemcom Broadband SAS
d48660,Arcadyan Corporation
303fbb,Hewlett Packard Enterprise
701f0b,WILOGY SRL
a01842,Comtrend Corporation
48188d,"WEIFANG GOERTEK ELECTRONICS CO.,LTD"
80fbf1,Freescale Semiconductor (China) Ltd.
38d57a,CLOUD NETWORK TECHNOLOGY SINGAPORE PTE. LTD.
44f09e,"Apple, Inc."
08ff44,"Apple, Inc."
1856c3,"Apple, Inc."
6880,"HUAWEI TECHNOLOGIES CO.,LTD"
4cd629,"HUAWEI TECHNOLOGIES CO.,LTD"
745d43,BSH Hausgeraete GmbH
000ba5,"Quasar Cipta Mandiri, PT"
7c87ce,Espressif Inc.
8c8172,"Sichuan Tianyi Comheart Telecom Co.,LTD"
1c93c4,Amazon Technologies Inc.
ac49db,"Apple, Inc."
70a56a,"Shenzhen C-Data Technology Co., Ltd."
44e517,Intel Corporate
40406c,Icomera
f0c478,"HUAWEI TECHNOLOGIES CO.,LTD"
d86d17,"HUAWEI TECHNOLOGIES CO.,LTD"
7c1ac0,"HUAWEI TECHNOLOGIES CO.,LTD"
43926,China Dragon Technology Limited
840112,"Kaonmedia CO., LTD."
70cd0d,Intel Corporate
5c0ce6,"Nintendo Co.,Ltd"
547787,Earda Technologies co Ltd
2704,"Accelerated Concepts, Inc"
d0c24e,"Samsung Electronics Co.,Ltd"
345b98,EM Microelectronic
b88d12,"Apple, Inc."
80037,FUJIFILM Business Innovation Corp.
888e7f,ATOP CORPORATION
d04dc6,"Aruba, a Hewlett Packard Enterprise Company"
3059,Kontron Europe GmbH
e8edd6,"Fortinet, Inc."
b8d56b,Mirka Ltd.
ccb5d1,"Beijing Xiaomi Mobile Software Co., Ltd"
78d6dc,"Motorola (Wuhan) Mobility Technologies Communication Co., Ltd."
0c4314,Silicon Laboratories
28fa19,"Shenzhen Jingxun Software Telecommunication Technology Co.,Ltd"
b8a14a,"Raisecom Technology CO.,LTD"
bca37f,Rail-Mil Sp. z o.o. Sp. K.
501000000,"Drimsys,Inc"
28fbae,"HUAWEI TECHNOLOGIES CO.,LTD"
88a0be,"HUAWEI TECHNOLOGIES CO.,LTD"
949010,"HUAWEI TECHNOLOGIES CO.,LTD"
98f083,"HUAWEI TECHNOLOGIES CO.,LTD"
8c64a2,"OnePlus Technology (Shenzhen) Co., Ltd"
d05475,SAVI Controls
00269c,ITUS JAPAN CO. LTD
28dfeb,Intel Corporate
88fca6,devolo AG
a47806,"Cisco Systems, Inc"
489ebd,HP Inc.
203cc0,"Beijing Tosee Technology Co., Ltd."
d8a011,WiZ
ec8ac4,Amazon Technologies Inc.
78b84b,"Sichuan Tianyi Comheart Telecom Co.,LTD"
508a06,Tuya Smart Inc.
d40868,"Beijing Lanxum Computer Technology CO.,LTD."
f4c02f,BlueBite
7886b6,"Shenzhen YOUHUA Technology Co., Ltd	"
d44165,"Sichuan Tianyi Comheart Telecom Co.,LTD"
7ccc1f,"Sichuan Tianyi Comheart Telecom Co.,LTD"
fc372b,"Sichuan Tianyi Comheart Telecom Co.,LTD"
248be0,"Sichuan Tianyi Comheart Telecom Co.,LTD"
5c4a1f,"Sichuan Tianyi Comheart Telecom Co.,LTD"
5.4e+62,"Sichuan Tianyi Comheart Telecom Co.,LTD"
187532,"Sichuan Tianyi Comheart Telecom Co.,LTD"
9c9c40,"Sichuan Tianyi Comheart Telecom Co.,LTD"
4c3b6c,GARO AB
68ddd9,HMD Global Oy
3c195e,"Samsung Electronics Co.,Ltd"
101eda, INGENICO TERMINALS SAS
c48025,"Huawei Device Co., Ltd."
b8145c,"Huawei Device Co., Ltd."
c89d18,"Huawei Device Co., Ltd."
dc0398,LG Innotek
6c9466,Intel Corporate
8c6a8d,Technicolor CH USA Inc.
1cff59,"Sichuan Tianyi Comheart Telecom Co.,LTD"
c01b23,"Sichuan Tianyi Comheart Telecom Co.,LTD"
9cdc71,Hewlett Packard Enterprise
e8da00,"Kivo Technology, Inc."
5414f3,Intel Corporate
ecb4e8,Wistron Mexico SA de CV
30a612,"ShenZhen Hugsun Technology Co.,Ltd."
18bb41,"Huawei Device Co., Ltd."
7818a8,"Huawei Device Co., Ltd."
807264,"Huawei Device Co., Ltd."
e8f654,"HUAWEI TECHNOLOGIES CO.,LTD"
2087ec,"HUAWEI TECHNOLOGIES CO.,LTD"
54f6e2,"HUAWEI TECHNOLOGIES CO.,LTD"
a85081,"HUAWEI TECHNOLOGIES CO.,LTD"
001fc8,"Up-Today Industrial Co., Ltd."
38f3fb,Asperiq
5cc8e3,Shintec Hozumi co.ltd.
60a4b7,TP-Link Corporation Limited
38afd0,Nevro
00a00e,NETSCOUT SYSTEMS INC
a45802,SHIN-IL TECH
3c7ac4,Chemtronics
10381f,"Sichuan AI-Link Technology Co., Ltd."
086ac5,Intel Corporate
8c367a,Palo Alto Networks
6cfe54,Intel Corporate
fc97a8,Cricut Inc.
38f3ab,"LCFC(HeFei) Electronics Technology co., ltd"
50ae86,"Linkintec Co., Ltd"
601592,IEEE Registration Authority
143b42,"Realfit(Shenzhen) Intelligent Technology Co., Ltd"
10c9ca,Ace Technology Corp.
bcfab8,Guangzhou Shiyuan Electronic Technology Company Limited
ec0273,"Aruba, a Hewlett Packard Enterprise Company"
a04a5e,Microsoft Corporation
ec2e98,AzureWave Technology Inc.
8cd9d6,Xiaomi Communications Co Ltd
60c5e6,Skullcandy
109497,Logitech Hong Kong
f02f4b,"Apple, Inc."
40e64b,"Apple, Inc."
b4fa48,"Apple, Inc."
943cc6,Espressif Inc.
1500000,Cheertek Inc.
8c83fc,Axioma Metering UAB
a0d7a0,"Huawei Device Co., Ltd."
a4dad4,"Yamato Denki Co.,Ltd."
f4b1c2,"Zhejiang Dahua Technology Co., Ltd."
d47798,"Cisco Systems, Inc"
e0da90,"HUAWEI TECHNOLOGIES CO.,LTD"
a4a46b,"HUAWEI TECHNOLOGIES CO.,LTD"
c04754,"vivo Mobile Communication Co., Ltd."
38b3f7,"Huawei Device Co., Ltd."
84e986,"Huawei Device Co., Ltd."
ac1f0f,Texas Instruments
74d285,Texas Instruments
8044fd,"China Mobile (Hangzhou) Information Technology Co., Ltd."
f46ad7,Microsoft Corporation
481f2d,"Shenzhen Jie Shi Lian Industrial Co.,LTD"
a8e81e,"ATW TECHNOLOGY, INC."
04c29b,"Aura Home, Inc."
1409b4,zte corporation
101081,zte corporation
94a4f9,"HUAWEI TECHNOLOGIES CO.,LTD"
6c3491,"HUAWEI TECHNOLOGIES CO.,LTD"
e84d74,"HUAWEI TECHNOLOGIES CO.,LTD"
cc895e,"HUAWEI TECHNOLOGIES CO.,LTD"
488899,"Shenzhen SuperElectron Technology Co.,Ltd."
dcb131,"SHENZHEN HUARUIAN TECHNOLOGY CO.,LTD"
8c73a0,"Fiberhome Telecommunication Technologies Co.,LTD"
f81a2b,"Google, Inc."
cc88c7,"Aruba, a Hewlett Packard Enterprise Company"
843b10, LVSWITCHES INC.
f4a80d,"Wistron InfoComm(Kunshan)Co.,Ltd."
3ca8ed,smart light technology
f885f9,Calix Inc.
78cff9,"Huawei Device Co., Ltd."
1ce6ad,"Huawei Device Co., Ltd."
509707,"Xiamen Paperang Technology Co.,Ltd."
3ce36b,"Zhejiang Dahua Technology Co., Ltd."
983f66,"Wuhan Funshion Online Technologies Co.,Ltd"
ec63d7,Intel Corporate
7c9f07,CIG SHANGHAI CO LTD
203b69,"vivo Mobile Communication Co., Ltd."
5c1720,"Huawei Device Co., Ltd."
605e4f,"Huawei Device Co., Ltd."
58fb96,Ruckus Wireless
08a7c0,Technicolor CH USA Inc.
285b0c,"Sichuan Jiuzhou Electronic Technology Co., Ltd."
1489cb,"HUAWEI TECHNOLOGIES CO.,LTD"
6c2636,"HUAWEI TECHNOLOGIES CO.,LTD"
1c87e3,TECNO MOBILE LIMITED
20b730,"TeconGroup, Inc"
14857f,Intel Corporate
94e23c,Intel Corporate
5856c2,"HUAWEI TECHNOLOGIES CO.,LTD"
a03679,"HUAWEI TECHNOLOGIES CO.,LTD"
b8d6f6,"HUAWEI TECHNOLOGIES CO.,LTD"
2c52af,"HUAWEI TECHNOLOGIES CO.,LTD"
48684a,Intel Corporate
f0625a,"Realme Chongqing Mobile Telecommunications Corp.,Ltd."
ac2316,"Mist Systems, Inc."
2c00ab,"ARRIS Group, Inc."
2470,AUROTECH ultrasound AS.
bcf171,Intel Corporate
f01628,"Technicolor (China) Technology Co., Ltd."
b88df1,"Nanjing BigFish Semiconductor Co., Ltd."
6c4a74,AERODISK LLC
14eb08,"HUAWEI TECHNOLOGIES CO.,LTD"
b01656,"HUAWEI TECHNOLOGIES CO.,LTD"
a842a7,"Jiangsu Huitong Group Co.,Ltd."
2cd26b,FN-LINK TECHNOLOGY LIMITED
dc9020,RURU TEK PRIVATE LIMITED 
a062fb,"HISENSE VISUAL TECHNOLOGY CO.,LTD"
9c6865,"Fiberhome Telecommunication Technologies Co.,LTD"
383d5b,"Fiberhome Telecommunication Technologies Co.,LTD"
24edfd,Siemens Canada Limited
6ccdd6,NETGEAR
540764,"Huawei Device Co., Ltd."
dcd7a0,"Huawei Device Co., Ltd."
98800000000,"Kaonmedia CO., LTD."
3810f0,"Aruba, a Hewlett Packard Enterprise Company"
f88f07,"Samsung Electronics Co.,Ltd"
40de17,"Shenzhen Lanfeng Times Industrial Co.,Ltd."
84716a,"Huawei Device Co., Ltd."
488c63,"Huawei Device Co., Ltd."
70ddef,"Huawei Device Co., Ltd."
54a6db,"Huawei Device Co., Ltd."
149877,"Apple, Inc."
88665a,"Apple, Inc."
b0e5f9,"Apple, Inc."
50c3a2,"nFore Technology Co.,Ltd."
44ae25,"Cisco Systems, Inc"
bce712,"Cisco Systems, Inc"
cccc81,"HUAWEI TECHNOLOGIES CO.,LTD"
4089a8,"WiredIQ, LLC"
3c2093,"GD Midea Air-Conditioning Equipment Co.,Ltd."
d4ecab,"vivo Mobile Communication Co., Ltd."
bc3ecb,"vivo Mobile Communication Co., Ltd."
08798c,"HUAWEI TECHNOLOGIES CO.,LTD"
8cea48,"Samsung Electronics Co.,Ltd"
005f67,TP-Link Corporation Limited
bcf45f,zte corporation
78d4f1,IEEE Registration Authority
1418c3,Intel Corporate
e02967,HMD Global Oy
988b69,"Shenzhen hylitech Co.,LTD"
18146c,"Zhejiang Tmall Technology Co., Ltd."
6055f9,Espressif Inc.
503dc6,Xiaomi Communications Co Ltd
b0bd1b,"Dongguan Liesheng Electronic Co., Ltd."
54dba2,Fibrain
688975,nuoxc
34afb3,Amazon Technologies Inc.
683f7d,INGRAM MICRO SERVICES
804b50,Silicon Laboratories
c0e3fb,"HUAWEI TECHNOLOGIES CO.,LTD"
548aba,"Cisco Systems, Inc"
64a198,"Huawei Device Co., Ltd."
5c9aa1,"Huawei Device Co., Ltd."
001d1e,"KYUSHU TEN CO.,LTD"
2c0786,"Huawei Device Co., Ltd."
a86e4e,"Huawei Device Co., Ltd."
945f34,Renesas Electronics (Penang) Sdn. Bhd.
603cee,LG Electronics (Mobile Communications)
7.82e+58,"China Mobile Group Device Co.,Ltd."
3024a9,HP Inc.
bc62ce,"SHENZHEN NETIS TECHNOLOGY CO.,LTD"
9409d3,"shenzhen maxtopic technology co.,ltd"
2c4a11,Ciena Corporation
102d31,Shenzhen Americas Trading Company LLC
3e+284,Texas Instruments
f8a73a,"Cisco Systems, Inc"
1cd1ba,"Fiberhome Telecommunication Technologies Co.,LTD"
a899dc,"i-TOP DESING TECHNOLOGY CO.,LTD"
c40b31,"Apple, Inc."
20ac9c,China Telecom Corporation Limited
0c354f,Nokia
c4cb54,Fibocom Auto Inc.
b8114b,"Cisco Systems, Inc"
1c4c48,ITEL MOBILE LIMITED
109693,Amazon Technologies Inc.
9c5fb0,"Samsung Electronics Co.,Ltd"
e87f6b,"Samsung Electronics Co.,Ltd"
90de80,"Shenzhen Century Xinyang Technology Co., Ltd"
fcb69d,"Zhejiang Dahua Technology Co., Ltd."
94f2bb,Valeo Vision Systems
e4dc43,"Huawei Device Co., Ltd."
2430f8,"Huawei Device Co., Ltd."
6420,"T3 Technology Co., Ltd."
8411c2,IEEE Registration Authority
786a1f,"ARRIS Group, Inc."
2494cb,"ARRIS Group, Inc."
c43cea,BUFFALO.INC
280fc5,"Beijing Leadsec Technology Co., Ltd."
e4f1d4,"vivo Mobile Communication Co., Ltd."
5cc0a0,"HUAWEI TECHNOLOGIES CO.,LTD"
04f352,"HUAWEI TECHNOLOGIES CO.,LTD"
eca1d1,"HUAWEI TECHNOLOGIES CO.,LTD"
28ad18,"Hui Zhou Gaoshengda Technology Co.,LTD"
24a487,"Huawei Device Co., Ltd."
c45a86,"Huawei Device Co., Ltd."
a46da4,"HUAWEI TECHNOLOGIES CO.,LTD"
8c7a15,Ruckus Wireless
488b0a,"Cisco Systems, Inc"
185bb3,"Samsung Electronics Co.,Ltd"
0017c9,"Samsung Electronics Co.,Ltd"
64a200,Xiaomi Communications Co Ltd
f06426,"Extreme Networks, Inc."
703a2d,"Shenzhen V-Link Technology CO., LTD."
c4fbaa,"HUAWEI TECHNOLOGIES CO.,LTD"
acdcca,"HUAWEI TECHNOLOGIES CO.,LTD"
b85fb0,"HUAWEI TECHNOLOGIES CO.,LTD"
d4910f,Amazon Technologies Inc.
e0e1a9,"Shenzhen Four Seas Global Link Network Technology Co., Ltd."
ac6784,"Google, Inc."
b4ba12,"China Mobile (Hangzhou) Information Technology Co.,Ltd."
5cf9fd,Taicang T&W Electronics
80f5b5,Texas Instruments
1c3008,"Hui Zhou Gaoshengda Technology Co.,LTD"
98063a,Home Control Singapore Pte Ltd
e0e0c2,"China Mobile Group Device Co.,Ltd."
a8b088,eero inc.
ec7e91,ITEL MOBILE LIMITED
1c45c2,"Huizhou City Sunsin lntelligent Technology Co.,Ltd"
84cc63,"Huawei Device Co., Ltd."
c07831,"Huawei Device Co., Ltd."
1cec72,"Allradio Co., Ltd"
b0ecdd,"HUAWEI TECHNOLOGIES CO.,LTD"
6c1414,"BUJEON ELECTRONICS Co,.Ltd"
7c4e09,"Shenzhen Skyworth Wireless Technology Co.,Ltd"
c4dd57,Espressif Inc.
e475dc,Arcadyan Corporation
58208a,IEEE Registration Authority
183672,"Shaoxing ShunChuang Technology CO.,LTD"
6c1ed7,"vivo Mobile Communication Co., Ltd."
f0aa0b,Arra Networks/ Spectramesh
945641,Palo Alto Networks
c41688,"Huawei Device Co., Ltd."
64b0e8,"Huawei Device Co., Ltd."
30a998,"Huawei Device Co., Ltd."
3900000000000,"Huawei Device Co., Ltd."
48a516,"Huawei Device Co., Ltd."
28de65,"Aruba, a Hewlett Packard Enterprise Company"
b0a651,"Cisco Systems, Inc"
ecc302,"HUMAX Co., Ltd."
98c97c,"Shenzhen iComm Semiconductor CO.,LTD"
00c343,E-T-A Circuit Breakers Ltd
bca5a9,"Apple, Inc."
20e2a8,"Apple, Inc."
a0fbc5,"Apple, Inc."
007d60,"Apple, Inc."
c42b44,"Huawei Device Co., Ltd."
f8a26d,CANON INC.
7061ee,"Sunwoda Electronic Co.,Ltd"
80ca4b,"SHENZHEN GONGJIN ELECTRONICS CO.,LTD"
a0d0dc,Amazon Technologies Inc.
143fc3,SnapAV
209a7d,Sagemcom Broadband SAS
50c68e,Biwin Semiconductor (HK) Company Limted
4238,Intel Corporate
74f9ca,"Nintendo Co.,Ltd"
74427f,AVM Audiovisuelles Marketing und Computersysteme GmbH
c0619a,IEEE Registration Authority
28c21f,SAMSUNG ELECTRO-MECHANICS(THAILAND)
b07d64,Intel Corporate
5c7d7d,Technicolor CH USA Inc.
001c45,"Chenbro Micom Co., Ltd."
0019dc,ENENSYS Technologies
400634,"Huawei Device Co., Ltd."
04e795,"HUAWEI TECHNOLOGIES CO.,LTD"
689e0b,"Cisco Systems, Inc"
64f54e,EM Microelectronic
102779,Sadel S.p.A.
40d25f,ITEL MOBILE LIMITED
54f15f,"Sichuan AI-Link Technology Co., Ltd."
e079c4,iRay Technology Company Limited
ac9572,"Jovision Technology Co., Ltd."
1753,nFore Technology Inc.
4c2219,YUANFUDAO HK LIMTED
b0a460,Intel Corporate
8c7086,Gesellschaft für Sonder-EDV-Anlagen mbH
1c28af,"Aruba, a Hewlett Packard Enterprise Company"
e4246c,"Zhejiang Dahua Technology Co., Ltd."
e8eb1b,Microchip Technology Inc.
38bab0,Broadcom
68d6ed,"GooWi Wireless Technology Co., Limited"
83,TADPOLE TECHNOLOGY PLC
28b77c,IEEE Registration Authority
00e406,"HUAWEI TECHNOLOGIES CO.,LTD"
44227c,"HUAWEI TECHNOLOGIES CO.,LTD"
ccb182,"HUAWEI TECHNOLOGIES CO.,LTD"
48902f,LG Electronics (Mobile Communications)
ac9a96,"Maxlinear, Inc"
d8ef42,"Huawei Device Co., Ltd."
80cc12,"Huawei Device Co., Ltd."
18aa0f,"Huawei Device Co., Ltd."
54d9c6,"Huawei Device Co., Ltd."
308af7,"Huawei Device Co., Ltd."
64e7d8,"Samsung Electronics Co.,Ltd"
840283,"HUMAX Co., Ltd."
941700,Xiaomi Communications Co Ltd
00146a,"Cisco Systems, Inc"
884067,infomark
a8032a,Espressif Inc.
909164,"ChongQing Lavid Technology Co., Ltd."
1c3d2f,"HUAWEI TECHNOLOGIES CO.,LTD"
ec753e,"HUAWEI TECHNOLOGIES CO.,LTD"
ecdb86,API-K
83869,Hong Kong AMobile Intelligent Corp. Limited Taiwan Branch
2481c7,"Huawei Device Co., Ltd."
fc862a,"Huawei Device Co., Ltd."
4843dd,Amazon Technologies Inc.
5894a2,KETEK GmbH
089bb9,Nokia Solutions and Networks GmbH & Co. KG
d89ed4,"Fiberhome Telecommunication Technologies Co.,LTD"
001a57,"Matrix Design Group, LLC"
001cfc,"Sumitomo Electric Industries, Ltd"
1636,Quanta Computer Inc.
001d67,AMEC
84d81b,"TP-LINK TECHNOLOGIES CO.,LTD."
7c2adb,Xiaomi Communications Co Ltd
f864b8,zte corporation
145120,"Huawei Device Co., Ltd."
c0d193,"Huawei Device Co., Ltd."
7800000,"Huawei Device Co., Ltd."
8c0e60,"Nanjing Juplink Intelligent Technologies Co., Ltd."
882949,Renesas Electronics (Penang) Sdn. Bhd.
24a160,Espressif Inc.
dcaeeb,Ruckus Wireless
3c846a,"TP-LINK TECHNOLOGIES CO.,LTD."
a43b0e,"Huawei Device Co., Ltd."
340a33,D-Link International
8437d5,"Samsung Electronics Co.,Ltd"
3482c5,"Samsung Electronics Co.,Ltd"
18ab1d,"Samsung Electronics Co.,Ltd"
bce92f,HP Inc.
944444,LG Innotek
940853,Liteon Technology Corporation
b49e80,Sichuan Changhong Electric Ltd.
a49340,"Beijing Supvan Information Technology Co.,Ltd."
f8e877,Harman/Becker Automotive Systems GmbH
a09b12,China Mobile IOT Company Limited
00e22c,"China Mobile Group Device Co.,Ltd."
001a62,"Data Robotics, Incorporated"
c06369,BINXIN TECHNOLOGY(ZHEJIANG) LTD.
1841fe,Digital 14
08b0a7,"Truebeyond Co., Ltd"
6cce44,1MORE
d84f37,"Proxis, spol. s r.o."
5ca5bc,eero inc.
f0d7af,IEEE Registration Authority
7ca96b,Syrotech Networks. Ltd.
98063c,"Samsung Electronics Co.,Ltd"
74a7ea,Amazon Technologies Inc.
f860f0,"Aruba, a Hewlett Packard Enterprise Company"
7c6df8,"Apple, Inc."
50ad71,Tessolve Semiconductor Private Limited
e092a7,"Feitian Technologies Co., Ltd"
b0761b,"HUAWEI TECHNOLOGIES CO.,LTD"
dc91bf,Amazon Technologies Inc.
74ab93,Blink by Amazon 
